codpanelista2,wave,sex,age,education,femindexa,femindexb,femindexc,femindexd,femindexe,femindexf,femindexg,femindexh,femindexi,immigeco,immicult,polintr,constpref,populisma,populismd,populismf,populismi,populismj,populismn,lrself,femstrike,femdemonstrate,feminfo,femtalk,vote2016,voteintentionspain,hhincome,livingpartner,indeprespect,curiosmanners,selfconfobed,empathybehave
155,10,1,40,4,1,7,4,1,1,7,5,5,1,5,5,4,3,7,7,4,5,7,7,5,2,2,2,1,56,54,99,1,2,2,2,1
156,9,1,44,9,5,4,3,5,5,2,2,4,4,8,6,3,4,5,4,5,4,4,6,5,,,,,3,4,9,,2,1,2,2
156,11,1,46,5,3,5,2,5,5,5,5,4,4,7,7,2,3,7,4,5,6,4,5,5,2,2,1,1,,4,9,1,2,1,2,2
158,9,2,22,2,4,4,3,4,1,4,4,7,5,0,0,3,1,7,7,7,7,7,7,5,,,,,51,51,1,,1,1,2,1
160,9,1,48,3,1,7,2,2,2,7,7,1,1,10,1,3,5,7,1,7,7,7,7,3,,,,,5,15,6,,2,2,2,2
160,10,1,49,3,1,7,4,1,3,7,7,1,1,2,7,3,5,7,5,7,7,7,7,2,2,2,2,2,5,5,5,1,2,2,2,1
160,11,1,50,3,1,7,3,2,3,5,7,1,3,5,0,3,5,7,5,6,7,7,7,3,2,2,2,2,,5,6,1,2,1,2,1
160,12,1,51,3,1,7,3,3,1,7,7,2,1,7,5,3,5,7,6,7,7,7,7,3,2,2,2,2,,15,6,1,2,1,2,1
162,9,1,32,9,1,6,2,1,1,5,6,1,1,7,6,2,4,7,4,6,4,6,7,2,,,,,3,54,3,,2,2,2,1
162,10,1,33,9,1,7,1,2,2,7,7,1,1,6,5,2,2,6,6,6,6,7,7,3,2,1,1,1,5,3,3,1,2,2,2,1
162,12,1,35,9,1,3,2,2,2,5,2,2,1,7,3,1,2,5,5,5,4,6,5,3,2,2,1,1,,1,6,1,2,1,1,1
163,9,1,40,3,1,7,1,1,7,7,5,4,1,0,5,2,1,7,4,7,7,7,7,4,,,,,1,1,2,,2,2,1,2
163,10,1,41,3,1,7,1,1,7,7,7,6,1,0,4,3,1,7,6,1,4,7,7,5,1,1,1,1,1,1,2,0,2,2,1,1
163,11,1,42,3,6,1,3,1,4,1,5,2,7,5,5,3,3,4,4,2,4,3,2,3,2,2,2,2,,1,2,0,1,2,1,2
163,12,1,43,3,1,7,1,1,1,7,7,3,1,1,1,2,1,7,7,6,6,7,7,4,2,1,1,1,,1,2,0,2,2,1,1
164,9,2,42,3,3,5,4,2,3,4,4,4,3,5,10,3,4,5,4,5,5,7,7,0,,,,,1,1,7,,2,2,2,2
164,10,2,43,3,1,7,3,1,1,5,6,4,3,8,5,3,3,6,5,5,4,4,6,0,1,2,1,1,1,1,8,1,2,2,2,2
164,11,2,44,3,1,7,4,1,1,7,7,2,1,5,10,3,1,4,4,3,4,5,7,3,2,1,1,1,,1,8,1,2,2,1,2
164,12,2,45,3,3,2,1,2,2,5,4,4,6,7,10,4,4,6,4,6,6,6,7,4,2,2,2,1,,1,4,1,2,2,1,2
168,9,1,50,4,3,4,3,3,3,4,5,5,5,8,2,4,2,5,3,7,7,2,7,4,,,,,,4,7,,2,2,2,1
168,10,1,51,4,5,3,5,5,5,3,3,6,5,8,2,4,1,7,2,7,7,3,7,6,2,2,2,2,,4,7,0,2,2,2,1
168,11,1,52,4,5,4,1,5,6,3,3,5,3,7,3,4,2,7,4,6,3,1,7,6,2,2,2,2,,4,8,0,1,2,2,1
169,9,2,48,3,4,4,4,4,4,4,4,4,4,5,5,2,5,4,4,4,4,4,4,5,,,,,54,54,2,,2,2,2,2
169,10,2,49,4,4,4,4,4,4,4,4,4,4,5,5,3,1,4,4,4,4,4,4,5,2,2,2,2,54,54,3,1,2,2,2,2
169,11,2,50,4,4,4,4,4,4,4,4,4,4,5,5,3,2,4,4,4,4,4,4,5,2,2,2,2,,54,2,1,2,2,2,2
169,12,2,51,4,4,4,4,4,4,4,4,4,4,5,5,2,1,4,4,4,4,4,4,5,2,2,2,2,,55,4,1,2,2,1,1
170,9,1,35,8,7,1,3,1,7,1,1,5,7,4,10,2,1,5,5,4,5,5,5,8,,,,,2,2,10,,2,2,2,1
170,10,1,36,8,1,2,4,4,4,1,6,4,2,6,7,2,1,5,3,5,4,3,5,8,2,2,2,2,2,2,9,1,1,2,2,2
170,11,1,37,8,5,5,3,6,7,3,3,4,5,3,10,2,1,4,3,4,5,4,5,8,2,2,2,2,,2,5,1,2,2,2,2
170,12,1,38,8,7,1,5,1,6,1,5,7,7,6,10,2,1,4,6,5,7,5,5,9,2,2,2,2,,23,6,1,2,2,2,2
171,9,1,40,3,2,6,2,2,2,5,5,5,3,5,8,3,2,7,3,3,5,7,7,3,,,,,1,1,99,,2,2,2,1
171,10,1,41,3,3,6,4,2,1,6,7,6,1,2,8,3,1,2,4,2,4,4,6,2,2,2,2,2,1,1,99,1,1,2,2,1
171,11,1,42,4,4,5,4,3,3,2,6,5,2,5,8,3,1,6,4,5,4,4,6,3,2,2,2,2,,54,99,1,2,2,2,1
171,12,1,43,4,1,5,5,3,3,3,5,5,3,5,7,3,1,5,4,3,4,5,5,2,2,2,2,2,,55,1,1,2,2,2,1
172,9,1,45,11,3,3,1,3,2,5,5,2,2,9,6,1,5,7,5,6,5,7,7,3,,,,,5,54,9,,2,1,2,1
172,10,1,46,11,3,5,1,3,3,6,6,3,1,8,5,1,5,7,5,7,6,7,7,3,2,2,1,1,3,54,9,0,1,1,2,1
172,11,1,47,11,1,6,1,1,2,7,7,1,1,7,5,2,5,6,4,7,5,7,4,4,2,2,1,1,,54,9,0,2,1,2,1
172,12,1,48,11,2,6,1,2,3,5,5,2,1,7,5,2,5,5,2,4,5,5,5,4,2,2,1,1,,3,9,0,1,1,2,1
174,9,2,50,3,1,6,1,1,1,7,6,4,1,8,7,4,1,6,5,7,5,7,7,2,,,,,,53,99,,1,1,2,1
174,10,2,51,3,1,7,7,1,1,5,7,2,2,10,7,4,1,4,4,4,5,5,5,2,2,2,2,2,,54,99,0,1,2,2,1
174,11,2,52,3,1,7,7,1,1,7,7,1,1,10,7,4,1,4,4,4,4,4,4,4,2,2,2,2,,54,99,0,1,1,2,1
174,12,2,53,3,2,6,3,2,3,5,5,6,2,10,2,4,1,4,4,6,4,4,4,3,2,2,2,2,,55,99,0,1,1,2,2
175,9,1,32,8,2,7,2,1,1,6,7,2,2,10,9,2,2,7,6,4,5,7,6,6,,,,,,4,99,,2,2,2,2
175,10,1,33,8,1,6,1,1,1,6,6,1,1,10,3,2,3,4,4,4,6,6,6,6,2,2,2,2,,4,99,1,2,2,2,1
175,11,1,34,8,1,7,1,1,1,7,3,2,1,8,9,2,4,6,5,6,5,6,5,5,2,2,2,1,,54,99,1,2,2,2,2
177,12,2,47,11,2,6,2,2,1,3,5,2,2,3,7,3,5,7,3,4,4,7,7,3,2,2,2,2,,55,10,0,1,1,2,1
180,9,2,43,9,4,4,4,4,4,4,4,4,4,2,2,3,4,4,4,4,4,4,4,5,,,,,56,54,99,,2,2,2,1
180,10,2,44,9,3,6,4,2,4,7,6,5,3,4,9,3,4,4,4,4,4,4,7,5,2,2,2,1,,54,99,1,2,2,2,1
180,11,2,45,9,2,5,4,3,4,6,6,4,3,4,8,3,3,6,4,4,7,6,7,5,2,2,2,2,,54,99,1,1,2,2,1
180,12,2,46,9,4,4,4,4,4,4,4,4,3,5,5,4,3,4,4,5,6,5,7,5,2,2,2,2,,55,9,1,2,2,2,1
181,9,2,36,8,4,4,5,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,7,5,,,,,2,2,99,,2,2,2,1
181,10,2,37,8,1,7,2,1,1,6,7,1,1,2,5,3,3,6,4,2,6,6,7,6,2,2,2,2,2,4,99,0,2,2,2,1
181,11,2,38,8,1,7,1,1,1,7,7,3,2,2,7,3,3,6,6,6,6,6,7,7,2,2,2,2,,2,99,0,2,2,2,1
181,12,2,39,8,2,7,2,2,1,4,6,2,2,2,2,3,3,4,4,6,5,4,6,7,2,2,2,2,,2,3,0,1,2,2,1
186,9,2,31,4,2,7,3,1,2,6,7,3,1,5,4,3,1,6,5,6,6,6,7,5,,,,,,53,8,,1,1,2,1
186,10,2,32,4,2,6,1,2,2,7,7,3,1,5,6,3,3,7,4,6,6,6,6,5,2,2,2,1,51,54,9,1,2,2,1,2
186,11,2,33,4,2,6,2,2,3,6,6,6,2,5,6,3,3,6,5,6,6,6,6,5,2,2,2,1,,54,3,1,2,2,2,2
186,12,2,34,4,3,6,2,5,3,6,6,4,2,5,6,3,3,6,4,6,5,5,7,4,2,2,2,2,,1,9,1,2,2,2,2
188,9,2,29,4,3,5,4,3,3,5,5,4,3,2,9,4,2,4,4,6,4,6,7,5,,,,,56,54,99,,1,2,2,1
188,10,2,30,4,3,5,3,2,3,5,5,4,3,4,8,4,2,5,4,4,4,5,5,5,2,2,2,2,56,54,99,1,1,2,2,2
188,11,2,31,4,2,5,5,4,4,5,5,5,3,5,5,3,1,4,4,4,4,4,4,5,2,2,2,2,,54,99,1,1,2,2,2
188,12,2,32,4,1,7,4,1,1,4,6,5,1,4,4,4,3,4,1,4,4,7,7,5,2,2,2,2,,55,5,1,1,2,2,1
190,10,2,47,3,4,6,5,5,4,5,6,4,4,2,2,4,1,6,7,1,7,6,7,7,2,2,1,1,4,4,4,1,2,2,2,1
190,11,2,48,3,5,6,4,4,6,5,5,5,5,5,8,3,4,7,4,6,7,6,7,5,2,2,2,1,,54,7,1,2,2,2,1
190,12,2,49,4,5,3,5,5,5,5,5,5,4,4,8,3,4,6,5,7,6,6,7,5,2,2,2,2,,52,4,1,2,2,2,1
191,9,2,33,7,2,4,4,2,3,5,5,5,3,5,5,3,4,5,4,3,4,5,5,5,,,,,56,54,99,,2,2,2,2
191,10,2,34,7,2,5,2,1,2,4,5,4,2,5,5,3,2,4,3,3,5,5,6,5,2,2,2,2,1,54,5,1,2,2,2,2
191,11,2,35,7,2,2,4,2,2,4,4,4,4,6,5,3,3,5,4,4,3,4,5,5,2,2,2,2,,54,4,1,2,2,2,1
191,12,2,36,7,2,5,4,2,3,5,4,4,4,5,5,3,3,5,4,1,4,4,6,5,2,2,2,2,,55,3,1,2,2,2,2
192,9,1,47,3,3,6,4,2,3,5,5,4,3,0,2,3,1,7,4,5,1,4,7,5,,,,,3,3,1,,2,2,1,1
192,10,1,48,3,2,6,4,3,2,7,7,4,2,2,8,3,1,7,6,4,4,7,5,5,2,2,2,2,3,18,99,0,2,2,1,2
192,11,1,49,3,3,6,6,3,2,5,4,6,3,2,8,3,1,7,5,3,4,5,6,5,2,2,2,2,,3,4,1,2,2,1,2
192,12,1,50,3,4,2,4,2,2,4,5,5,6,2,6,2,1,7,5,6,6,6,7,3,2,2,2,2,,18,3,1,2,2,1,2
194,11,1,39,9,4,3,4,5,5,3,3,6,5,3,5,2,1,4,2,4,3,2,5,7,2,2,2,2,,2,7,1,2,1,2,2
195,9,1,43,11,3,5,3,3,3,4,3,5,2,6,7,3,2,5,4,5,5,4,7,5,,,,,4,4,9,,2,2,2,1
195,10,1,44,11,2,5,2,2,2,5,4,3,2,6,8,3,1,5,4,7,5,4,7,5,2,2,2,1,4,4,99,1,2,2,2,1
195,11,1,45,11,4,5,6,3,2,5,6,2,2,6,8,2,1,5,5,6,5,5,6,5,2,2,2,1,,4,99,1,2,2,2,1
195,12,1,45,11,3,5,3,3,3,3,5,5,3,7,6,3,1,5,4,7,5,4,7,5,2,2,2,1,,23,9,1,2,2,2,1
197,9,2,33,8,4,3,4,4,4,4,3,4,3,7,4,2,3,4,4,4,4,3,4,5,,,,,,54,4,,2,2,1,1
197,10,2,34,5,3,4,4,3,4,4,3,3,3,5,4,3,5,4,4,4,4,4,4,6,2,2,2,2,54,54,3,0,1,1,2,1
197,11,2,35,5,4,4,4,4,4,4,4,4,4,5,5,2,5,4,4,4,4,4,4,5,1,1,2,2,,54,4,0,1,2,2,1
197,12,2,36,5,4,4,4,4,4,4,4,4,4,5,5,1,3,4,4,4,4,4,4,5,2,2,2,2,,55,4,0,1,1,2,2
200,10,2,30,11,5,5,2,3,4,6,6,5,4,6,7,3,4,5,5,5,5,5,6,2,2,2,2,1,3,50,9,1,2,2,2,1
202,9,2,28,8,1,7,1,1,1,7,7,4,1,8,2,3,3,5,4,4,3,5,7,2,,,,,56,54,99,,1,1,2,1
202,10,2,29,8,1,7,1,1,1,7,7,3,1,7,0,3,3,3,4,5,2,4,6,2,1,2,1,1,,53,3,0,1,1,2,1
202,11,2,30,8,1,7,1,1,1,7,7,1,1,8,2,2,3,3,3,4,2,4,6,1,1,2,1,1,,54,3,0,1,1,2,1
203,9,1,42,3,3,4,4,2,4,4,4,4,2,6,6,3,2,5,4,5,4,5,6,4,,,,,3,3,8,,2,2,2,1
203,10,1,43,3,3,5,4,3,3,4,4,4,3,6,6,3,2,4,4,5,4,5,7,4,2,2,2,2,3,52,7,1,2,2,2,2
203,11,1,44,3,5,4,5,5,4,4,2,4,4,6,5,3,2,5,4,5,4,3,6,4,2,2,2,2,,54,7,1,2,2,2,1
203,12,1,45,3,4,5,5,4,5,4,4,4,4,6,5,3,3,4,5,6,4,3,7,4,2,2,2,2,,55,8,1,2,2,2,1
204,9,2,45,8,2,6,1,2,3,5,7,2,1,8,3,1,4,5,2,5,4,6,5,2,,,,,3,3,6,,1,1,2,1
204,10,2,46,8,1,6,1,1,2,6,7,1,1,10,3,2,4,5,3,5,4,6,5,2,1,1,1,1,3,3,3,1,1,1,2,1
204,12,2,48,8,1,6,2,2,3,2,2,2,1,9,6,2,3,6,3,5,4,5,6,2,2,1,1,1,,3,7,1,1,1,2,1
205,9,2,46,7,4,6,4,3,3,4,5,4,3,5,5,4,2,5,4,4,4,5,6,5,,,,,54,54,8,,2,2,2,2
205,10,2,47,7,2,6,3,3,3,4,5,4,3,5,6,4,2,4,4,5,3,4,7,5,2,2,2,2,54,4,6,1,2,1,2,1
205,11,2,48,7,2,7,3,1,3,4,6,4,2,5,6,3,2,5,3,4,3,5,5,5,2,2,2,2,,4,7,1,2,1,2,2
205,12,2,49,7,3,6,5,2,3,4,5,4,3,7,5,3,2,4,6,6,1,4,6,5,2,2,2,2,,4,9,1,2,2,2,1
213,9,2,50,3,4,4,4,3,5,4,4,5,4,7,8,3,3,7,6,5,4,7,6,5,,,,,56,3,6,,2,2,1,2
213,10,2,51,3,3,5,6,3,4,5,4,4,5,7,6,3,4,6,5,5,6,6,6,5,2,2,2,2,1,54,7,1,2,2,2,2
213,11,2,52,3,2,6,2,2,3,4,2,3,2,8,5,3,4,5,4,5,4,4,6,5,2,2,2,2,,54,99,1,2,2,1,2
213,12,2,53,3,2,5,2,2,2,3,2,6,1,8,5,3,3,6,5,5,6,5,6,5,2,2,2,2,,1,6,1,2,2,1,2
215,9,2,37,3,4,5,4,3,2,5,4,4,2,2,7,2,3,5,4,6,5,5,5,5,,,,,1,1,99,,2,2,2,1
215,10,2,38,3,2,6,4,2,2,7,5,4,1,2,8,2,3,7,4,6,5,7,7,4,2,2,2,2,51,54,99,1,2,2,2,1
216,11,1,44,11,1,6,1,1,3,6,7,1,1,8,7,2,2,7,5,5,2,5,6,6,2,2,2,1,,4,10,1,1,2,2,1
216,12,1,44,11,2,3,1,1,7,7,6,5,1,10,5,2,4,6,6,7,1,6,6,6,2,2,2,1,,4,11,1,2,1,2,2
217,9,1,47,9,2,7,2,1,2,7,7,5,1,10,10,4,3,7,6,3,4,4,7,4,,,,,50,1,99,,2,2,1,1
217,10,1,47,9,1,7,1,1,2,7,7,2,1,9,8,4,3,7,7,7,7,7,7,3,2,2,2,1,1,1,99,1,2,2,2,1
217,11,1,49,9,3,7,2,4,4,7,7,4,1,9,8,4,3,6,7,6,7,2,6,5,2,1,2,1,,1,99,1,2,2,2,2
217,12,1,49,9,2,7,2,2,2,6,7,3,1,9,3,4,3,7,1,6,6,2,7,4,2,2,2,2,,1,8,1,2,2,2,1
218,9,1,28,5,3,2,5,2,3,2,3,7,2,8,3,2,1,6,1,3,3,5,7,7,,,,,4,1,99,,1,1,2,1
218,10,1,29,5,1,5,4,2,3,2,3,5,3,1,9,3,1,3,4,4,2,2,7,7,2,2,2,2,4,4,99,1,1,1,2,1
218,11,1,30,5,7,1,6,5,1,5,5,5,6,1,7,2,2,6,2,2,3,2,6,7,2,2,2,2,,4,99,0,2,1,2,1
218,12,1,31,5,6,2,3,5,4,1,3,7,6,2,10,2,2,3,3,7,1,1,6,7,2,2,2,2,,55,4,0,1,1,2,1
221,9,2,25,4,4,4,4,4,4,4,4,4,4,5,5,4,3,4,4,4,4,4,4,5,,,,,56,54,99,,1,2,2,1
222,9,2,44,10,4,7,4,4,2,6,7,6,1,2,9,2,3,5,5,3,7,4,7,7,,,,,2,2,99,,2,2,2,1
222,10,2,45,9,2,7,2,2,2,5,5,4,2,0,4,2,3,5,6,5,4,4,7,7,2,2,2,2,2,2,99,0,2,2,2,1
222,12,2,47,9,3,6,4,4,3,5,4,4,5,1,5,3,3,4,5,5,4,4,7,7,2,2,2,2,,2,8,0,2,2,2,2
224,9,2,34,10,1,6,1,1,2,5,6,4,1,0,10,3,2,6,2,3,1,5,1,6,,,,,4,4,10,,2,1,2,1
224,10,2,35,10,3,5,3,3,5,5,5,5,3,8,5,2,3,6,2,2,1,5,2,5,2,2,2,1,4,4,11,1,1,1,2,1
224,11,2,36,10,1,6,4,2,1,4,7,4,1,6,9,2,3,5,1,4,3,5,4,5,2,2,2,1,,4,12,1,1,1,2,2
224,12,2,37,10,3,6,3,3,3,5,2,3,1,7,7,3,2,5,3,4,5,4,5,5,2,2,2,1,,4,12,1,1,1,2,1
226,9,2,43,8,3,7,1,3,3,7,7,7,1,0,10,4,4,7,7,7,7,7,7,5,,,,,2,2,99,,2,2,2,1
226,10,2,44,10,1,7,5,1,1,7,7,7,2,10,10,4,4,7,7,7,7,7,7,7,2,2,2,2,56,4,99,1,2,2,2,1
226,11,2,45,9,2,1,7,1,1,7,6,7,7,0,0,4,4,7,7,7,7,7,7,5,2,2,2,2,,4,99,1,2,2,1,1
227,11,2,50,10,5,5,5,2,3,5,5,3,2,7,7,3,3,5,5,5,5,5,6,5,2,2,2,2,,50,8,0,2,2,2,1
230,9,2,27,7,1,5,1,1,1,5,7,2,2,5,4,2,4,5,3,6,4,5,5,4,,,,,3,3,5,,1,1,2,1
230,10,2,28,6,6,7,6,6,6,6,7,6,6,7,8,2,2,5,6,5,2,6,6,5,2,1,2,1,3,3,6,0,1,2,2,1
230,11,2,29,7,1,7,1,1,1,7,7,7,1,6,3,2,3,5,3,4,4,4,6,3,1,1,2,2,,3,3,0,2,2,2,1
231,9,2,39,11,3,6,1,5,3,5,6,4,3,10,3,2,3,7,5,6,5,7,7,3,,,,,5,1,99,,2,2,2,2
231,10,2,40,11,1,7,1,1,2,6,7,2,1,9,1,2,3,7,5,7,4,7,7,2,2,2,2,2,5,54,99,1,2,2,2,2
231,11,2,41,11,1,5,1,1,3,6,7,1,1,8,2,2,3,6,5,5,4,4,6,4,2,2,2,1,,1,99,1,2,2,2,2
231,12,2,42,11,3,5,2,3,4,5,5,3,3,8,5,2,3,7,5,6,4,5,6,4,2,2,2,1,,1,8,1,2,1,2,2
233,9,1,28,5,4,4,4,4,3,4,4,3,4,5,5,4,3,4,4,4,4,3,4,5,,,,,,54,3,,2,1,2,2
233,11,1,30,5,3,3,5,3,5,6,4,5,5,6,7,3,2,7,4,7,7,7,7,5,2,2,2,1,,50,99,0,2,1,2,1
234,9,2,42,11,7,7,7,1,1,7,7,4,1,8,5,2,1,4,5,3,7,6,7,3,,,,,3,5,8,,2,1,2,1
234,10,2,42,11,2,6,2,1,2,6,6,2,1,8,5,1,3,4,6,4,6,5,6,3,1,2,1,1,5,5,8,0,2,1,2,2
234,11,2,44,10,1,7,1,1,1,7,7,2,1,9,5,1,3,5,3,2,2,6,6,2,2,2,1,1,,1,8,0,1,1,2,2
235,9,2,24,9,1,4,1,2,2,7,7,1,1,8,3,2,5,5,3,3,5,6,6,2,,,,,5,5,4,,1,2,2,1
235,11,2,26,9,1,6,1,2,3,7,7,1,2,9,7,2,5,5,3,4,5,5,5,0,2,1,1,1,,5,9,0,1,1,2,1
235,12,2,27,9,1,5,1,1,1,7,7,1,1,9,2,2,2,5,2,5,4,6,5,0,2,2,2,2,,5,8,0,1,1,2,1
238,9,1,36,3,3,4,4,3,4,5,4,4,4,10,0,3,1,7,5,6,6,7,7,8,,,,,56,51,99,,2,2,2,1
238,10,1,37,2,3,4,4,4,5,4,4,4,4,0,10,3,1,7,5,6,7,7,7,5,2,2,2,2,3,52,99,0,2,2,2,1
238,12,1,39,3,3,3,4,2,3,4,4,3,3,0,10,2,1,7,2,4,7,7,7,10,2,2,2,1,,23,1,0,2,2,2,1
239,9,1,29,10,4,5,5,3,3,4,4,5,5,3,7,2,3,5,4,6,2,3,4,6,,,,,4,4,8,,2,2,1,1
239,10,1,30,10,4,3,4,4,3,4,4,3,4,5,8,3,3,3,4,5,4,3,3,6,2,2,2,2,4,4,8,1,2,1,2,2
239,11,1,31,9,6,3,4,7,6,2,2,6,6,6,9,2,3,3,5,2,4,3,6,6,2,2,2,2,,4,99,1,2,2,1,1
239,12,1,32,10,5,1,2,6,6,2,3,6,7,7,9,2,3,5,3,4,3,3,5,6,2,2,2,2,,2,8,1,2,1,1,2
240,9,2,29,6,4,4,4,4,4,4,4,4,4,1,9,2,1,4,4,4,4,4,4,5,,,,,56,24,99,,2,2,2,1
243,9,2,44,10,3,6,2,3,3,4,5,4,3,6,9,2,4,7,4,5,4,6,5,3,,,,,5,54,7,,1,2,2,1
243,10,2,45,10,2,6,1,3,2,7,6,1,1,5,7,3,3,6,4,4,4,4,6,3,2,2,2,2,56,54,8,1,1,1,2,1
250,9,2,42,10,1,5,1,1,1,6,6,4,3,6,10,4,2,4,4,4,2,3,6,5,,,,,2,53,12,,2,2,2,1
250,10,2,43,10,3,2,1,1,3,3,6,1,1,5,10,4,3,6,1,4,3,5,7,5,2,2,2,1,2,53,12,0,2,2,2,1
250,11,2,44,10,2,1,1,2,7,1,5,5,6,5,10,4,2,7,4,6,7,7,7,5,2,2,2,1,,54,11,0,2,1,2,1
250,12,2,45,10,5,1,1,6,6,4,3,7,3,5,10,3,1,7,2,7,6,5,7,5,2,2,2,1,,23,12,0,1,1,2,1
252,9,1,50,10,4,2,2,5,5,3,4,5,4,6,7,2,4,1,2,2,2,1,5,4,,,,,4,4,99,,1,1,2,1
252,10,1,51,10,3,3,2,5,3,4,4,4,3,6,6,1,3,3,2,4,3,2,6,4,2,2,2,2,4,4,99,1,1,1,2,1
252,11,1,52,10,3,3,3,5,4,5,5,5,4,7,6,2,3,3,1,3,3,3,4,4,2,2,2,2,,1,99,1,1,2,2,1
252,12,1,53,10,5,4,3,6,5,5,3,4,5,7,7,2,3,6,3,5,3,3,5,5,2,2,2,2,,55,8,1,1,1,2,1
257,9,1,42,3,4,1,4,4,4,2,4,4,4,6,4,3,3,7,5,3,2,4,2,5,,,,,,54,4,,2,2,2,2
258,10,1,28,5,4,4,4,4,4,4,4,4,4,0,10,4,1,4,4,4,4,4,4,7,2,2,2,2,4,4,99,0,2,2,2,2
259,10,1,46,1,5,3,3,4,2,4,3,3,4,1,4,2,2,2,3,5,6,4,6,6,1,1,2,2,4,2,6,1,1,2,1,1
259,11,1,47,9,3,3,2,3,3,2,2,2,1,1,4,2,2,5,3,4,2,1,2,5,1,2,1,1,,23,6,0,2,2,1,1
259,12,1,48,3,4,2,3,3,3,4,4,2,4,3,5,2,2,4,5,3,3,5,4,7,1,2,2,2,,23,6,0,1,2,2,1
260,9,1,43,3,2,6,2,2,2,5,6,3,2,6,6,3,5,7,3,4,4,5,5,2,,,,,7,7,11,,1,1,2,2
260,10,1,43,9,1,6,2,1,2,7,6,1,1,6,3,2,5,7,1,3,4,7,6,2,1,2,1,1,7,7,10,1,1,1,2,1
260,11,1,45,9,5,6,5,5,2,4,3,4,6,6,6,3,5,6,3,6,3,6,6,2,2,2,1,1,,7,10,1,1,1,2,1
260,12,1,45,9,4,4,4,4,4,4,4,4,4,7,7,3,5,4,4,4,4,4,4,1,2,2,1,1,,51,5,1,1,1,2,2
261,9,2,33,11,2,6,1,2,1,6,6,2,2,5,2,2,5,7,5,5,6,7,7,2,,,,,7,7,9,,1,2,2,1
263,9,2,23,10,2,5,7,3,3,6,6,5,2,4,4,2,5,6,6,5,2,5,5,1,,,,,9,1,7,,1,1,2,1
263,10,2,24,10,1,5,5,3,3,6,7,6,2,4,2,2,5,5,6,6,3,5,6,2,1,1,1,1,9,9,8,0,2,2,2,1
263,11,2,25,10,2,7,2,1,2,5,7,4,1,6,7,3,5,6,5,3,4,5,6,1,1,1,2,1,,9,8,0,2,1,2,2
263,12,2,26,9,1,5,2,2,2,5,6,4,2,6,4,2,5,5,3,5,2,2,7,1,2,2,2,1,,7,9,0,2,2,2,2
264,9,1,37,7,2,3,1,2,2,2,2,3,3,5,10,1,1,3,4,6,2,3,3,3,,,,,,3,10,,2,2,1,2
264,10,1,38,7,4,4,1,3,5,4,5,6,4,2,10,1,1,6,5,4,7,7,7,3,2,2,2,1,3,4,10,1,2,2,2,2
264,11,1,39,7,4,4,1,2,4,3,4,5,3,2,10,1,1,5,4,2,7,5,7,4,2,2,2,1,,1,10,1,2,2,1,2
264,12,1,40,7,5,2,4,5,5,3,3,5,5,4,10,1,1,6,6,6,7,7,7,3,2,2,2,1,,4,10,1,2,2,2,2
267,9,1,28,10,2,3,3,4,4,4,2,6,7,6,6,3,2,5,5,5,5,5,5,8,,,,,2,2,6,,2,2,1,2
269,10,1,45,8,5,5,3,3,3,4,5,5,3,5,5,2,5,7,6,6,6,7,6,3,2,2,1,1,3,6,8,1,2,2,1,2
269,11,1,46,8,3,3,3,3,3,3,3,3,3,5,5,2,5,7,5,4,7,5,6,4,2,2,1,1,,6,8,1,2,2,2,2
271,9,1,25,4,7,1,7,7,7,1,1,7,7,3,9,4,1,7,5,4,4,5,7,5,,,,,,53,6,,2,2,1,1
272,11,1,44,9,5,4,3,3,5,3,5,3,4,6,5,1,3,3,2,4,3,3,4,3,2,2,2,1,,1,6,0,2,1,2,1
272,12,1,45,9,3,5,4,3,3,5,5,3,3,7,6,2,2,3,2,3,3,2,6,4,2,2,2,1,,1,5,0,2,1,2,1
275,9,1,45,3,5,5,3,5,4,4,5,5,5,8,10,3,1,7,4,6,6,7,7,5,,,,,1,1,10,,2,2,1,1
275,10,1,46,3,6,4,6,5,6,3,3,6,5,9,7,3,1,7,5,5,5,7,7,5,2,2,2,2,2,4,10,1,2,2,2,1
275,11,1,47,3,5,3,5,1,5,1,3,4,6,9,10,2,1,7,4,3,2,6,5,8,2,2,2,2,,2,10,1,2,2,2,1
275,12,1,48,3,6,2,6,2,5,2,2,5,6,7,9,2,2,7,5,5,6,5,7,2,2,2,2,2,,23,9,1,2,2,2,1
276,10,2,43,3,2,5,4,2,4,5,5,5,2,9,1,3,3,6,4,5,5,4,5,5,2,2,2,2,4,54,4,1,1,1,2,1
276,11,2,44,3,1,6,4,1,1,6,5,4,1,5,10,3,2,6,3,5,5,4,4,5,1,2,2,1,,54,8,1,2,2,2,1
277,9,1,43,8,1,7,1,1,1,7,7,2,1,7,0,3,4,7,1,7,5,6,6,2,,,,,50,21,7,,1,1,2,1
277,10,1,44,8,1,7,1,1,1,7,7,1,1,7,0,4,4,6,2,6,4,6,6,8,1,1,1,1,50,21,7,0,1,1,2,1
277,11,1,45,8,1,7,1,1,1,6,7,2,1,8,0,3,4,5,2,5,3,2,2,2,1,2,1,1,,21,7,1,1,1,2,1
